date,athlete,energy (J/kg),min_from_start,duration_min,energy_per_min,from_time,gd,last_gd,betting_position
match24,athlete3,4010,5.0,5.0,802.0,0.0,0,0,underdog
match24,athlete3,2474,10.0,5.0,494.8,5.0,0,0,underdog
match24,athlete3,3563,15.0,5.0,712.6,10.0,-1,0,underdog
match24,athlete3,3085,20.0,5.0,617.0,15.0,-1,0,underdog
match24,athlete3,3077,25.0,5.0,615.4,20.0,-1,0,underdog
match24,athlete3,2287,30.0,5.0,457.4,25.0,0,-1,underdog
match24,athlete3,1323,35.0,5.0,264.6,30.0,0,-1,underdog
match24,athlete3,2723,40.0,5.0,544.6,35.0,0,-1,underdog
match24,athlete3,2957,45.0,5.0,591.4,40.0,0,-1,underdog
match24,athlete3,631,47.0,2.0,315.5,45.0,1,0,underdog
match24,athlete3,2396,51.0,4.0,599.0,47.0,1,0,underdog
match24,athlete3,2488,56.0,5.0,497.6,51.0,1,0,underdog
match24,athlete3,2206,61.0,5.0,441.2,56.0,1,0,underdog
match24,athlete3,2522,66.0,5.0,504.4,61.0,0,1,underdog
match24,athlete3,2278,71.0,5.0,455.6,66.0,0,1,underdog
match24,athlete3,2777,76.0,5.0,555.4,71.0,0,1,underdog
match24,athlete3,1934,80.0,4.0,483.5,76.0,0,1,underdog
match15,athlete3,445,1.0,1.0,445.0,0.0,0,0,favorite
match15,athlete3,3037,6.0,5.0,607.4,1.0,0,0,favorite
match15,athlete3,2371,11.0,5.0,474.2,6.0,0,0,favorite
match15,athlete3,2651,16.0,5.0,530.2,11.0,0,0,favorite
match15,athlete3,2400,21.0,5.0,480.0,16.0,0,0,favorite
match15,athlete3,2456,26.0,5.0,491.2,21.0,0,0,favorite
match15,athlete3,2208,31.0,5.0,441.6,26.0,0,0,favorite
match15,athlete3,2023,36.0,5.0,404.6,31.0,0,0,favorite
match15,athlete3,1157,39.0,3.0,385.6666666666667,36.0,0,0,favorite
match1,athlete3,3063,5.0,5.0,612.6,0.0,0,0,close
match1,athlete3,2133,10.0,5.0,426.6,5.0,0,0,close
match1,athlete3,3171,15.0,5.0,634.2,10.0,0,0,close
match1,athlete3,2945,20.0,5.0,589.0,15.0,0,0,close
match1,athlete3,3019,25.0,5.0,603.8,20.0,0,0,close
match1,athlete3,2985,30.0,5.0,597.0,25.0,1,0,close
match1,athlete3,2290,35.0,5.0,458.0,30.0,1,0,close
match1,athlete3,2687,40.0,5.0,537.4,35.0,1,0,close
match1,athlete3,2577,45.0,5.0,515.4,40.0,1,0,close
match1,athlete3,2148,50.0,5.0,429.6,45.0,2,1,close
match1,athlete3,2935,55.0,5.0,587.0,50.0,2,1,close
match1,athlete3,2834,60.0,5.0,566.8,55.0,1,2,close
match1,athlete3,2193,65.0,5.0,438.6,60.0,1,2,close
match1,athlete3,2133,70.0,5.0,426.6,65.0,1,2,close
match1,athlete3,2580,75.0,5.0,516.0,70.0,1,2,close
match1,athlete3,2602,80.0,5.0,520.4,75.0,1,2,close
match1,athlete3,603,81.0,1.0,603.0,80.0,1,2,close
match5,athlete3,2468,5.0,5.0,493.6,0.0,0,0,favorite
match5,athlete3,2633,10.0,5.0,526.6,5.0,0,0,favorite
match5,athlete3,2782,15.0,5.0,556.4,10.0,0,0,favorite
match5,athlete3,2196,20.0,5.0,439.2,15.0,0,0,favorite
match5,athlete3,2578,25.0,5.0,515.6,20.0,0,0,favorite
match5,athlete3,2301,30.0,5.0,460.2,25.0,0,0,favorite
match5,athlete3,2207,35.0,5.0,441.4,30.0,0,0,favorite
match5,athlete3,2338,40.0,5.0,467.6,35.0,0,0,favorite
match5,athlete3,2464,45.0,5.0,492.8,40.0,0,0,favorite
match5,athlete3,1874,49.0,4.0,468.5,45.0,0,0,favorite
match5,athlete3,2766,54.0,5.0,553.2,49.0,0,0,favorite
match5,athlete3,2269,59.0,5.0,453.8,54.0,0,0,favorite
match5,athlete3,1389,64.0,5.0,277.8,59.0,0,0,favorite
match5,athlete3,1763,69.0,5.0,352.6,64.0,-1,0,favorite
match5,athlete3,2047,74.0,5.0,409.4,69.0,-1,0,favorite
match5,athlete3,2754,79.0,5.0,550.8,74.0,-1,0,favorite
match5,athlete3,2463,84.0,5.0,492.6,79.0,0,-1,favorite
match5,athlete3,1911,89.0,5.0,382.2,84.0,0,-1,favorite
match5,athlete3,2558,94.0,5.0,511.6,89.0,1,0,favorite
match5,athlete3,1445,97.0,3.0,481.6666666666667,94.0,1,0,favorite
match11,athlete3,3184,5.0,5.0,636.8,0.0,0,0,favorite
match11,athlete3,2950,10.0,5.0,590.0,5.0,0,0,favorite
match11,athlete3,2778,15.0,5.0,555.6,10.0,0,0,favorite
match11,athlete3,2611,20.0,5.0,522.2,15.0,0,0,favorite
match11,athlete3,2276,25.0,5.0,455.2,20.0,0,0,favorite
match11,athlete3,2183,30.0,5.0,436.6,25.0,0,0,favorite
match11,athlete3,1785,35.0,5.0,357.0,30.0,-1,0,favorite
match11,athlete3,1707,40.0,5.0,341.4,35.0,-1,0,favorite
match11,athlete3,2242,45.0,5.0,448.4,40.0,-2,-1,favorite
match11,athlete3,1077,50.0,5.0,215.4,45.0,-2,-1,favorite
match11,athlete3,2055,54.0,5.0,411.0,49.0,-2,-1,favorite
match11,athlete3,2531,59.0,5.0,506.2,54.0,-2,-1,favorite
match11,athlete3,2418,64.0,5.0,483.6,59.0,-2,-1,favorite
match11,athlete3,2195,69.0,5.0,439.0,64.0,0,-2,favorite
match11,athlete3,1881,74.0,5.0,376.2,69.0,0,-2,favorite
match11,athlete3,1668,79.0,5.0,333.6,74.0,0,-2,favorite
match11,athlete3,1788,84.0,5.0,357.6,79.0,0,-2,favorite
match11,athlete3,2202,89.0,5.0,440.4,84.0,0,-2,favorite
match11,athlete3,1217,94.0,5.0,243.4,89.0,0,-2,favorite
match22,athlete3,3203,5.0,5.0,640.6,0.0,0,0,favorite
match22,athlete3,2794,10.0,5.0,558.8,5.0,0,0,favorite
match22,athlete3,2837,15.0,5.0,567.4,10.0,0,0,favorite
match22,athlete3,1824,20.0,5.0,364.8,15.0,0,0,favorite
match22,athlete3,2182,25.0,5.0,436.4,20.0,0,0,favorite
match22,athlete3,2283,30.0,5.0,456.6,25.0,0,0,favorite
match22,athlete3,2383,35.0,5.0,476.6,30.0,0,0,favorite
match22,athlete3,1893,40.0,5.0,378.6,35.0,0,0,favorite
match22,athlete3,2689,45.0,5.0,537.8,40.0,0,0,favorite
match22,athlete3,647,47.0,2.0,323.5,45.0,2,0,favorite
match22,athlete3,2482,52.0,5.0,496.4,47.0,2,0,favorite
match22,athlete3,2973,57.0,5.0,594.6,52.0,2,0,favorite
match22,athlete3,1754,62.0,5.0,350.8,57.0,2,0,favorite
match22,athlete3,1441,67.0,5.0,288.2,62.0,2,0,favorite
match22,athlete3,1916,72.0,5.0,383.2,67.0,2,0,favorite
match22,athlete3,2333,77.0,5.0,466.6,72.0,2,0,favorite
match22,athlete3,982,79.0,2.0,491.0,77.0,2,0,favorite
match30,athlete3,2747,5.0,5.0,549.4,0.0,0,0,close
match30,athlete3,3100,10.0,5.0,620.0,5.0,0,0,close
match30,athlete3,3306,15.0,5.0,661.2,10.0,1,0,close
match30,athlete3,2656,20.0,5.0,531.2,15.0,1,0,close
match30,athlete3,2679,25.0,5.0,535.8,20.0,1,0,close
match30,athlete3,3136,30.0,5.0,627.2,25.0,1,0,close
match30,athlete3,2121,35.0,5.0,424.2,30.0,1,0,close
match30,athlete3,2708,40.0,5.0,541.6,35.0,1,0,close
match30,athlete3,2316,45.0,5.0,463.2,40.0,1,0,close
match30,athlete3,1957,48.0,3.0,652.3333333333334,45.0,2,1,close
match30,athlete3,2832,53.0,5.0,566.4,48.0,2,1,close
match30,athlete3,2529,58.0,5.0,505.8,53.0,2,1,close
match30,athlete3,1847,63.0,5.0,369.4,58.0,2,1,close
match30,athlete3,1358,68.0,5.0,271.6,63.0,2,1,close
match30,athlete3,1967,73.0,5.0,393.4,68.0,1,2,close
match30,athlete3,1308,78.0,5.0,261.6,73.0,1,2,close
match30,athlete3,2492,83.0,5.0,498.4,78.0,1,2,close
match30,athlete3,2620,88.0,5.0,524.0,83.0,0,1,close
match30,athlete3,222,89.0,1.0,222.0,88.0,0,1,close
match27,athlete3,1936,5.0,5.0,387.2,0.0,0,0,favorite
match27,athlete3,2975,10.0,5.0,595.0,5.0,0,0,favorite
match27,athlete3,3113,15.0,5.0,622.6,10.0,0,0,favorite
match27,athlete3,2506,20.0,5.0,501.2,15.0,-1,0,favorite
match27,athlete3,3266,25.0,5.0,653.2,20.0,-1,0,favorite
match27,athlete3,1654,30.0,5.0,330.8,25.0,-1,0,favorite
match27,athlete3,1321,35.0,5.0,264.2,30.0,-1,0,favorite
match27,athlete3,1865,40.0,5.0,373.0,35.0,-1,0,favorite
match27,athlete3,1036,45.0,5.0,207.2,40.0,-1,0,favorite
match27,athlete3,1667,49.0,4.0,416.75,45.0,-1,0,favorite
match27,athlete3,2733,54.0,5.0,546.6,49.0,-1,0,favorite
match27,athlete3,2895,59.0,5.0,579.0,54.0,-1,0,favorite
match27,athlete3,2040,64.0,5.0,408.0,59.0,-2,-1,favorite
match27,athlete3,1921,69.0,5.0,384.2,64.0,-2,-1,favorite
match27,athlete3,2625,74.0,5.0,525.0,69.0,-2,-1,favorite
match27,athlete3,2264,79.0,5.0,452.8,74.0,-2,-1,favorite
match27,athlete3,2133,84.0,5.0,426.6,79.0,-2,-1,favorite
match27,athlete3,2281,89.0,5.0,456.2,84.0,-1,-2,favorite
match27,athlete3,1848,94.0,5.0,369.6,89.0,-1,-2,favorite
match27,athlete3,1448,99.0,5.0,289.6,94.0,-1,-2,favorite
match27,athlete3,311,102.0,3.0,103.66666666666669,99.0,-1,-2,favorite
match13,athlete3,3306,5.0,5.0,661.2,0.0,0,0,close
match13,athlete3,3112,10.0,5.0,622.4,5.0,0,0,close
match13,athlete3,2669,15.0,5.0,533.8,10.0,0,0,close
match13,athlete3,2399,20.0,5.0,479.8,15.0,0,0,close
match13,athlete3,2045,25.0,5.0,409.0,20.0,0,0,close
match13,athlete3,2689,30.0,5.0,537.8,25.0,0,0,close
match13,athlete3,2515,35.0,5.0,503.0,30.0,0,0,close
match13,athlete3,2577,40.0,5.0,515.4,35.0,0,0,close
match13,athlete3,2298,45.0,5.0,459.6,40.0,0,0,close
match13,athlete3,950,48.0,3.0,316.6666666666667,45.0,1,0,close
match13,athlete3,2749,53.0,5.0,549.8,48.0,1,0,close
match13,athlete3,3022,58.0,5.0,604.4,53.0,1,0,close
match13,athlete3,2997,63.0,5.0,599.4,58.0,1,0,close
match13,athlete3,2420,68.0,5.0,484.0,63.0,1,0,close
match13,athlete3,2051,73.0,5.0,410.2,68.0,2,1,close
match13,athlete3,2022,78.0,5.0,404.4,73.0,2,1,close
match13,athlete3,2082,83.0,5.0,416.4,78.0,2,1,close
match13,athlete3,2101,88.0,5.0,420.2,83.0,2,1,close
match13,athlete3,2455,93.0,5.0,491.0,88.0,2,1,close
match13,athlete3,1720,98.0,5.0,344.0,93.0,2,1,close
match13,athlete3,502,103.0,5.0,100.4,98.0,2,1,close
match13,athlete3,1044,104.0,1.0,1044.0,103.0,2,1,close
match28,athlete3,2664,5.0,5.0,532.8,0.0,0,0,favorite
match28,athlete3,2940,10.0,5.0,588.0,5.0,0,0,favorite
match28,athlete3,2449,15.0,5.0,489.8,10.0,0,0,favorite
match28,athlete3,1937,20.0,5.0,387.4,15.0,0,0,favorite
match28,athlete3,3130,25.0,5.0,626.0,20.0,0,0,favorite
match28,athlete3,1378,30.0,5.0,275.6,25.0,0,0,favorite
match28,athlete3,2228,35.0,5.0,445.6,30.0,0,0,favorite
match28,athlete3,2440,40.0,5.0,488.0,35.0,0,0,favorite
match28,athlete3,2712,45.0,5.0,542.4,40.0,0,0,favorite
match28,athlete3,1143,47.0,3.0,381.0,44.0,0,0,favorite
match28,athlete3,2396,52.0,5.0,479.2,47.0,1,0,favorite
match28,athlete3,2407,57.0,5.0,481.4,52.0,1,0,favorite
match28,athlete3,2645,62.0,5.0,529.0,57.0,1,0,favorite
match28,athlete3,1882,67.0,5.0,376.4,62.0,1,0,favorite
match28,athlete3,2226,72.0,5.0,445.2,67.0,1,0,favorite
match28,athlete3,1566,77.0,5.0,313.2,72.0,1,0,favorite
match28,athlete3,2133,82.0,5.0,426.6,77.0,1,0,favorite
match28,athlete3,1299,85.0,3.0,433.0,82.0,1,0,favorite
match20,athlete3,3143,5.0,5.0,628.6,0.0,0,0,favorite
match20,athlete3,3038,10.0,5.0,607.6,5.0,0,0,favorite
match20,athlete3,2633,15.0,5.0,526.6,10.0,0,0,favorite
match20,athlete3,2396,20.0,5.0,479.2,15.0,0,0,favorite
match20,athlete3,2905,25.0,5.0,581.0,20.0,0,0,favorite
match20,athlete3,2565,30.0,5.0,513.0,25.0,0,0,favorite
match20,athlete3,2307,35.0,5.0,461.4,30.0,0,0,favorite
match20,athlete3,2755,40.0,5.0,551.0,35.0,0,0,favorite
match20,athlete3,1859,45.0,5.0,371.8,40.0,0,0,favorite
match20,athlete3,551,47.0,2.0,275.5,45.0,-1,0,favorite
match20,athlete3,2580,52.0,5.0,516.0,47.0,-1,0,favorite
match20,athlete3,1897,57.0,5.0,379.4,52.0,-1,0,favorite
match20,athlete3,2753,62.0,5.0,550.6,57.0,0,-1,favorite
match20,athlete3,2813,67.0,5.0,562.6,62.0,0,-1,favorite
match20,athlete3,2279,72.0,5.0,455.8,67.0,0,-1,favorite
match20,athlete3,1752,77.0,5.0,350.4,72.0,0,-1,favorite
match20,athlete3,1457,82.0,5.0,291.4,77.0,0,-1,favorite
match20,athlete3,1571,87.0,5.0,314.2,82.0,0,-1,favorite
match20,athlete3,2061,92.0,5.0,412.2,87.0,0,-1,favorite
match20,athlete3,2347,97.0,5.0,469.4,92.0,-1,0,favorite
match20,athlete3,723,102.0,5.0,144.6,97.0,-1,0,favorite
match8,athlete3,2764,5.0,5.0,552.8,0.0,0,0,favorite
match8,athlete3,2657,10.0,5.0,531.4,5.0,0,0,favorite
match8,athlete3,3664,15.0,5.0,732.8,10.0,0,0,favorite
match8,athlete3,2562,20.0,5.0,512.4,15.0,0,0,favorite
match8,athlete3,2390,25.0,5.0,478.0,20.0,0,0,favorite
match8,athlete3,2020,30.0,5.0,404.0,25.0,0,0,favorite
match8,athlete3,2630,35.0,5.0,526.0,30.0,0,0,favorite
match8,athlete3,2446,40.0,5.0,489.2,35.0,0,0,favorite
match8,athlete3,2145,45.0,5.0,429.0,40.0,0,0,favorite
match8,athlete3,2425,50.0,5.0,485.0,45.0,0,0,favorite
match8,athlete3,2519,55.0,5.0,503.8,50.0,0,0,favorite
match8,athlete3,2116,60.0,5.0,423.2,55.0,0,0,favorite
match8,athlete3,2443,65.0,5.0,488.6,60.0,0,0,favorite
match8,athlete3,2371,70.0,5.0,474.2,65.0,0,0,favorite
match8,athlete3,1366,75.0,5.0,273.2,70.0,0,0,favorite
match8,athlete3,2467,80.0,5.0,493.4,75.0,0,0,favorite
match8,athlete3,1692,85.0,5.0,338.4,80.0,0,0,favorite
match8,athlete3,1051,90.0,5.0,210.2,85.0,0,0,favorite
match8,athlete3,206,95.0,5.0,41.2,90.0,0,0,favorite
match19,athlete3,3083,5.0,5.0,616.6,0.0,0,0,close
match19,athlete3,3164,10.0,5.0,632.8,5.0,0,0,close
match19,athlete3,2541,15.0,5.0,508.2,10.0,0,0,close
match19,athlete3,2549,20.0,5.0,509.8,15.0,0,0,close
match19,athlete3,2558,25.0,5.0,511.6,20.0,0,0,close
match19,athlete3,2803,30.0,5.0,560.6,25.0,0,0,close
match19,athlete3,2764,35.0,5.0,552.8,30.0,0,0,close
match19,athlete3,1900,40.0,5.0,380.0,35.0,0,0,close
match19,athlete3,2022,45.0,5.0,404.4,40.0,0,0,close
match19,athlete3,984,47.0,2.0,492.0,45.0,0,0,close
match19,athlete3,2560,52.0,5.0,512.0,47.0,0,0,close
match19,athlete3,2583,57.0,5.0,516.6,52.0,0,0,close
match19,athlete3,2377,62.0,5.0,475.4,57.0,0,0,close
match19,athlete3,1858,67.0,5.0,371.6,62.0,0,0,close
match19,athlete3,552,68.0,1.0,552.0,67.0,0,0,close
match17,athlete3,2527,5.0,5.0,505.4,0.0,0,0,favorite
match17,athlete3,2663,10.0,5.0,532.6,5.0,0,0,favorite
match17,athlete3,3143,15.0,5.0,628.6,10.0,0,0,favorite
match17,athlete3,2651,20.0,5.0,530.2,15.0,0,0,favorite
match17,athlete3,2807,25.0,5.0,561.4,20.0,0,0,favorite
match17,athlete3,2363,30.0,5.0,472.6,25.0,0,0,favorite
match17,athlete3,2247,35.0,5.0,449.4,30.0,0,0,favorite
match17,athlete3,2137,40.0,5.0,427.4,35.0,0,0,favorite
match17,athlete3,2985,45.0,5.0,597.0,40.0,0,0,favorite
match17,athlete3,491,47.0,2.0,245.5,45.0,0,0,favorite
match17,athlete3,2707,52.0,5.0,541.4,47.0,0,0,favorite
match17,athlete3,2198,57.0,5.0,439.6,52.0,0,0,favorite
match17,athlete3,2144,62.0,5.0,428.8,57.0,0,0,favorite
match17,athlete3,2241,67.0,5.0,448.2,62.0,0,0,favorite
match17,athlete3,2246,72.0,5.0,449.2,67.0,-1,0,favorite
match17,athlete3,2149,77.0,5.0,429.8,72.0,-1,0,favorite
match17,athlete3,2519,82.0,5.0,503.8,77.0,-1,0,favorite
match17,athlete3,1537,87.0,5.0,307.4,82.0,-1,0,favorite
match17,athlete3,2222,92.0,5.0,444.4,87.0,-1,0,favorite
match17,athlete3,1303,96.0,4.0,325.75,92.0,-1,0,favorite
match2,athlete3,3308,5.0,5.0,661.6,0.0,0,0,underdog
match2,athlete3,2386,10.0,5.0,477.2,5.0,0,0,underdog
match2,athlete3,1890,15.0,5.0,378.0,10.0,0,0,underdog
match2,athlete3,3165,20.0,5.0,633.0,15.0,0,0,underdog
match2,athlete3,1512,25.0,5.0,302.4,20.0,0,0,underdog
match2,athlete3,2306,30.0,5.0,461.2,25.0,-1,0,underdog
match2,athlete3,2711,35.0,5.0,542.2,30.0,-1,0,underdog
match2,athlete3,2643,40.0,5.0,528.6,35.0,-1,0,underdog
match2,athlete3,2424,45.0,5.0,484.8,40.0,-1,0,underdog
match2,athlete3,1374,47.0,2.0,687.0,45.0,-2,-1,underdog
match2,athlete3,2687,52.0,5.0,537.4,47.0,-2,-1,underdog
match2,athlete3,3078,57.0,5.0,615.6,52.0,-2,-1,underdog
match2,athlete3,1966,62.0,5.0,393.2,57.0,-2,-1,underdog
match2,athlete3,2773,67.0,5.0,554.6,62.0,-2,-1,underdog
match2,athlete3,2179,72.0,5.0,435.8,67.0,-2,-1,underdog
match2,athlete3,2902,77.0,5.0,580.4,72.0,-2,-1,underdog
match2,athlete3,1595,82.0,5.0,319.0,77.0,-2,-1,underdog
match2,athlete3,2358,87.0,5.0,471.6,82.0,-2,-1,underdog
match2,athlete3,1664,92.0,5.0,332.8,87.0,-2,-1,underdog
match2,athlete3,1375,97.0,5.0,275.0,92.0,-2,-1,underdog
match16,athlete3,2692,5.0,5.0,538.4,0.0,0,0,favorite
match16,athlete3,2115,10.0,5.0,423.0,5.0,0,0,favorite
match16,athlete3,2732,15.0,5.0,546.4,10.0,0,0,favorite
match16,athlete3,2501,20.0,5.0,500.2,15.0,0,0,favorite
match16,athlete3,2452,25.0,5.0,490.4,20.0,0,0,favorite
match16,athlete3,2757,30.0,5.0,551.4,25.0,1,0,favorite
match16,athlete3,2226,35.0,5.0,445.2,30.0,1,0,favorite
match16,athlete3,2683,40.0,5.0,536.6,35.0,1,0,favorite
match16,athlete3,2141,45.0,5.0,428.2,40.0,2,1,favorite
match16,athlete3,1244,48.0,3.0,414.6666666666667,45.0,2,1,favorite
match16,athlete3,2642,53.0,5.0,528.4,48.0,2,1,favorite
match16,athlete3,1917,58.0,5.0,383.4,53.0,2,1,favorite
match16,athlete3,1997,63.0,5.0,399.4,58.0,2,1,favorite
match16,athlete3,2541,68.0,5.0,508.2,63.0,2,1,favorite
match16,athlete3,2108,73.0,5.0,421.6,68.0,2,1,favorite
match16,athlete3,2749,78.0,5.0,549.8,73.0,2,1,favorite
match16,athlete3,1998,83.0,5.0,399.6,78.0,2,1,favorite
match16,athlete3,1591,88.0,5.0,318.2,83.0,1,2,favorite
match16,athlete3,140,93.0,5.0,28.0,88.0,1,2,favorite
match16,athlete3,269,97.0,4.0,67.25,93.0,1,2,favorite
match31,athlete3,3260,5.0,5.0,652.0,0.0,0,0,close
match31,athlete3,2847,10.0,5.0,569.4,5.0,0,0,close
match31,athlete3,2478,15.0,5.0,495.6,10.0,0,0,close
match31,athlete3,2485,20.0,5.0,497.0,15.0,0,0,close
match31,athlete3,3138,25.0,5.0,627.6,20.0,0,0,close
match31,athlete3,2531,30.0,5.0,506.2,25.0,0,0,close
match31,athlete3,2472,35.0,5.0,494.4,30.0,0,0,close
match31,athlete3,2566,40.0,5.0,513.2,35.0,0,0,close
match31,athlete3,1246,45.0,5.0,249.2,40.0,0,0,close
match31,athlete3,2921,50.0,5.0,584.2,45.0,0,0,close
match31,athlete3,2103,55.0,5.0,420.6,50.0,0,0,close
match31,athlete3,2467,60.0,5.0,493.4,55.0,0,0,close
match31,athlete3,2687,65.0,5.0,537.4,60.0,0,0,close
match31,athlete3,1999,70.0,5.0,399.8,65.0,0,0,close
match31,athlete3,2361,75.0,5.0,472.2,70.0,0,0,close
match31,athlete3,2648,80.0,5.0,529.6,75.0,0,0,close
match31,athlete3,1613,85.0,5.0,322.6,80.0,0,0,close
match31,athlete3,1587,90.0,5.0,317.4,85.0,0,0,close
match31,athlete3,1156,94.0,4.0,289.0,90.0,0,0,close
match10,athlete3,2332,5.0,5.0,466.4,0.0,0,0,close
match10,athlete3,2279,10.0,5.0,455.8,5.0,0,0,close
match10,athlete3,3005,15.0,5.0,601.0,10.0,0,0,close
match10,athlete3,2680,20.0,5.0,536.0,15.0,0,0,close
match10,athlete3,2517,25.0,5.0,503.4,20.0,1,0,close
match10,athlete3,2303,30.0,5.0,460.6,25.0,1,0,close
match10,athlete3,3117,35.0,5.0,623.4,30.0,1,0,close
match10,athlete3,2357,40.0,5.0,471.4,35.0,2,1,close
match10,athlete3,2772,45.0,5.0,554.4,40.0,2,1,close
match10,athlete3,2797,50.0,5.0,559.4,45.0,2,1,close
match10,athlete3,2217,55.0,5.0,443.4,50.0,2,1,close
match10,athlete3,2695,60.0,5.0,539.0,55.0,2,1,close
match10,athlete3,2990,65.0,5.0,598.0,60.0,2,1,close
match10,athlete3,3147,70.0,5.0,629.4,65.0,2,1,close
match10,athlete3,2841,75.0,5.0,568.2,70.0,1,2,close
match10,athlete3,1231,80.0,5.0,246.2,75.0,1,2,close
match10,athlete3,1904,85.0,5.0,380.8,80.0,1,2,close
match10,athlete3,2883,90.0,5.0,576.6,85.0,1,2,close
match10,athlete3,2924,95.0,5.0,584.8,90.0,2,1,close
match10,athlete3,2364,100.0,5.0,472.8,95.0,2,1,close
match10,athlete3,429,104.0,3.0,143.0,101.0,2,1,close
match14,athlete3,2648,5.0,5.0,529.6,0.0,0,0,favorite
match14,athlete3,2608,10.0,5.0,521.6,5.0,0,0,favorite
match14,athlete3,2418,15.0,5.0,483.6,10.0,0,0,favorite
match14,athlete3,2779,20.0,5.0,555.8,15.0,0,0,favorite
match14,athlete3,2928,25.0,5.0,585.6,20.0,0,0,favorite
match14,athlete3,2765,30.0,5.0,553.0,25.0,0,0,favorite
match14,athlete3,2430,35.0,5.0,486.0,30.0,0,0,favorite
match14,athlete3,2469,40.0,5.0,493.8,35.0,0,0,favorite
match14,athlete3,1531,45.0,5.0,306.2,40.0,0,0,favorite
match14,athlete3,1487,48.0,3.0,495.6666666666667,45.0,0,0,favorite
match14,athlete3,2606,53.0,5.0,521.2,48.0,0,0,favorite
match14,athlete3,3161,58.0,5.0,632.2,53.0,0,0,favorite
match14,athlete3,2393,63.0,5.0,478.6,58.0,1,0,favorite
match14,athlete3,2378,68.0,5.0,475.6,63.0,1,0,favorite
match14,athlete3,2137,73.0,5.0,427.4,68.0,1,0,favorite
match14,athlete3,2725,78.0,5.0,545.0,73.0,2,1,favorite
match14,athlete3,2286,83.0,5.0,457.2,78.0,2,1,favorite
match14,athlete3,1552,88.0,5.0,310.4,83.0,2,1,favorite
match14,athlete3,143,93.0,5.0,28.6,88.0,2,1,favorite
match14,athlete3,270,97.0,5.0,54.0,92.0,2,1,favorite
match23,athlete3,3444,5.0,5.0,688.8,0.0,0,0,favorite
match23,athlete3,3169,10.0,5.0,633.8,5.0,0,0,favorite
match23,athlete3,3002,15.0,5.0,600.4,10.0,0,0,favorite
match23,athlete3,1923,20.0,5.0,384.6,15.0,0,0,favorite
match23,athlete3,2433,25.0,5.0,486.6,20.0,0,0,favorite
match23,athlete3,2120,30.0,5.0,424.0,25.0,-1,0,favorite
match23,athlete3,2762,35.0,5.0,552.4,30.0,-1,0,favorite
match23,athlete3,1740,40.0,5.0,348.0,35.0,-1,0,favorite
match23,athlete3,2499,45.0,5.0,499.8,40.0,-1,0,favorite
match23,athlete3,892,47.0,2.0,446.0,45.0,-1,0,favorite
match23,athlete3,839,51.0,4.0,209.75,47.0,-1,0,favorite
match4,athlete3,2427,5.0,5.0,485.4,0.0,0,0,close
match4,athlete3,3341,10.0,5.0,668.2,5.0,0,0,close
match4,athlete3,2790,15.0,5.0,558.0,10.0,0,0,close
match4,athlete3,3182,20.0,5.0,636.4,15.0,0,0,close
match4,athlete3,2984,25.0,5.0,596.8,20.0,0,0,close
match4,athlete3,2516,30.0,5.0,503.2,25.0,0,0,close
match4,athlete3,3165,35.0,5.0,633.0,30.0,0,0,close
match4,athlete3,2402,40.0,5.0,480.4,35.0,0,0,close
match4,athlete3,2997,45.0,5.0,599.4,40.0,0,0,close
match4,athlete3,1805,49.0,4.0,451.25,45.0,0,0,close
match4,athlete3,3022,54.0,5.0,604.4,49.0,0,0,close
match4,athlete3,2217,59.0,5.0,443.4,54.0,0,0,close
match4,athlete3,2806,64.0,5.0,561.2,59.0,0,0,close
match4,athlete3,1770,69.0,5.0,354.0,64.0,0,0,close
match4,athlete3,1568,74.0,5.0,313.6,69.0,0,0,close
match4,athlete3,1648,79.0,5.0,329.6,74.0,0,0,close
match4,athlete3,1872,84.0,5.0,374.4,79.0,0,0,close
match4,athlete3,2391,89.0,5.0,478.2,84.0,0,0,close
match4,athlete3,2395,94.0,5.0,479.0,89.0,0,0,close
match4,athlete3,681,99.0,5.0,136.2,94.0,0,0,close
match4,athlete3,1949,104.0,5.0,389.8,99.0,0,0,close
match26,athlete3,2984,5.0,5.0,596.8,0.0,0,0,favorite
match26,athlete3,3179,10.0,5.0,635.8,5.0,0,0,favorite
match26,athlete3,1828,15.0,5.0,365.6,10.0,0,0,favorite
match26,athlete3,2559,20.0,5.0,511.8,15.0,0,0,favorite
match26,athlete3,2442,25.0,5.0,488.4,20.0,0,0,favorite
match26,athlete3,2975,30.0,5.0,595.0,25.0,0,0,favorite
match26,athlete3,2244,35.0,5.0,448.8,30.0,1,0,favorite
match26,athlete3,2780,40.0,5.0,556.0,35.0,1,0,favorite
match26,athlete3,2649,45.0,5.0,529.8,40.0,1,0,favorite
match26,athlete3,678,48.0,3.0,226.0,45.0,1,0,favorite
match26,athlete3,3103,53.0,5.0,620.6,48.0,1,0,favorite
match26,athlete3,2176,58.0,5.0,435.2,53.0,1,0,favorite
match26,athlete3,2836,63.0,5.0,567.2,58.0,1,0,favorite
match26,athlete3,2305,68.0,5.0,461.0,63.0,1,0,favorite
match26,athlete3,2705,73.0,5.0,541.0,68.0,1,0,favorite
match26,athlete3,1742,78.0,5.0,348.4,73.0,1,0,favorite
match26,athlete3,2463,83.0,5.0,492.6,78.0,1,0,favorite
